t_us,x_gal,y_gal,z_gal
39153058,-6.40963,-18.25998,982.90876
39163058,-6.33510,-18.11092,982.68517
39173058,-6.40963,-18.03639,983.05782
39183058,-6.48416,-18.18545,982.83423
39193058,-6.33510,-17.88733,982.53611
39203058,-6.48416,-18.18545,982.98329
39213058,-6.18603,-18.11092,982.83423
39223058,-6.33510,-17.81280,982.83423
39233058,-6.48416,-17.88733,982.68517
39243058,-6.55869,-18.11092,983.20688
39253058,-6.40963,-18.03639,982.90876
39263058,-6.40963,-18.03639,982.61064
39273058,-6.55869,-17.88733,982.38705
39283058,-6.70775,-18.11092,982.46158
39293058,-6.55869,-17.96186,982.61064
39303058,-6.26057,-17.96186,982.75970
39313058,-6.18603,-18.18545,982.98329
39323058,-6.70775,-18.11092,982.90876
39333058,-6.70775,-17.96186,983.05782
39343058,-6.55869,-18.03639,982.90876
39353058,-6.48416,-18.33451,982.98329
39363058,-6.48416,-18.11092,982.98329
39373058,-6.78228,-17.96186,982.83423
39383058,-6.78228,-17.81280,982.83423
39393058,-6.55869,-18.33451,983.05782
39403058,-6.26057,-18.18545,982.53611
39413058,-6.40963,-17.96186,982.38705
39423058,-6.55869,-17.81280,982.90876
39433058,-6.33510,-18.03639,983.05782
39443058,-6.33510,-18.25998,982.75970
39453058,-6.48416,-18.03639,982.68517
39463058,-6.55869,-18.18545,982.83423
39473058,-6.40963,-18.03639,983.20688
39483058,-6.48416,-18.03639,982.38705
39493058,-6.33510,-18.03639,982.90876
39503058,-6.48416,-18.03639,982.83423
39513058,-6.55869,-18.03639,983.13235
39523058,-6.55869,-18.03639,982.68517
39533058,-6.55869,-17.73827,983.05782
39543058,-6.40963,-18.18545,982.61064
39553058,-6.40963,-18.11092,982.98329
39563058,-6.40963,-18.18545,982.68517
39573058,-6.55869,-18.11092,982.98329
39583058,-6.70775,-18.18545,983.43048
39593058,-6.55869,-18.11092,983.28141
39603058,-6.33510,-17.81280,983.13235
39613058,-6.33510,-18.11092,982.90876
39623058,-6.63322,-18.03639,982.75970
39633058,-6.48416,-18.03639,983.20688
39643058,-6.48416,-17.96186,982.75970
39653058,-6.48416,-18.03639,982.83423
39663058,-6.48416,-18.03639,982.90876
39673058,-6.70775,-18.11092,982.83423
39683058,-6.78228,-18.11092,982.46158
39693058,-6.40963,-18.03639,983.05782
39703058,-6.26057,-17.88733,982.75970
39713058,-6.33510,-18.18545,982.98329
39723058,-6.40963,-18.03639,982.75970
39733058,-6.40963,-18.18545,982.98329
39743058,-6.40963,-17.81280,982.61064
39753058,-6.48416,-18.25998,982.90876
39763058,-6.78228,-18.25998,983.13235
39773058,-6.48416,-17.88733,983.05782
39783058,-6.48416,-17.96186,982.75970
39793058,-6.48416,-18.33451,982.90876
39803058,-6.40963,-18.25998,983.20688
39813058,-6.48416,-18.11092,982.75970
39823058,-6.55869,-17.88733,982.75970
39833058,-6.48416,-18.11092,982.83423
39843058,-6.48416,-17.81280,982.83423
39853058,-6.55869,-17.96186,982.90876
39863058,-6.48416,-18.11092,982.98329
39873058,-6.48416,-18.40904,983.20688
39883058,-6.48416,-17.88733,983.13235
39893058,-6.48416,-18.25998,982.68517
39903058,-6.78228,-18.25998,982.98329
39913058,-6.18603,-18.18545,982.98329
39923058,-6.55869,-17.96186,982.75970
39933058,-6.33510,-18.03639,982.90876
39943058,-6.48416,-18.03639,982.83423
39953058,-6.40963,-18.11092,982.68517
39963058,-6.63322,-18.18545,982.75970
39973058,-6.40963,-17.88733,983.20688
39983058,-6.55869,-17.96186,982.61064
39993058,-6.40963,-18.33451,982.75970
40003058,-6.55869,-17.96186,982.90876
40013058,-6.33510,-18.18545,982.75970
40023058,-6.63322,-18.11092,983.35594
40033058,-6.40963,-18.11092,982.90876
40043058,-6.33510,-18.25998,982.83423
40053058,-6.40963,-18.25998,983.20688
40063058,-6.48416,-18.18545,983.05782
40073058,-6.40963,-18.33451,982.61064
40083058,-6.26057,-18.18545,983.05782
40093058,-6.26057,-18.25998,982.68517
40103058,-6.55869,-18.11092,982.83423
40113058,-6.78228,-17.88733,982.83423
40123058,-6.11150,-18.03639,982.75970
40133058,-6.55869,-18.25998,982.98329
40143058,-6.26057,-18.03639,982.83423
40153058,-6.48416,-18.33451,982.83423
40163058,-6.48416,-18.18545,982.90876
40173058,-6.78228,-17.88733,982.61064
40183058,-6.33510,-18.03639,982.90876
40193058,-6.78228,-18.25998,982.98329
40203058,-6.55869,-18.33451,983.05782
40213058,-6.63322,-18.33451,983.05782
40223058,-6.40963,-17.88733,982.53611
40233058,-6.33510,-17.81280,983.05782
40243058,-6.48416,-18.25998,982.83423
40253058,-6.48416,-18.11092,982.38705
40263058,-6.48416,-17.88733,982.90876
40273058,-6.40963,-18.11092,983.05782
40283058,-6.48416,-18.40904,982.75970
40293058,-6.55869,-17.88733,982.75970
40303058,-6.55869,-18.11092,982.68517
40313058,-6.70775,-17.88733,982.68517
40323058,-6.33510,-17.58921,982.90876
40333058,-6.33510,-17.96186,982.83423
40343058,-6.40963,-18.18545,982.83423
40353058,-6.26057,-18.11092,982.83423
40363058,-6.48416,-18.03639,983.20688
40373058,-6.70775,-18.11092,983.28141
40383058,-6.26057,-18.33451,982.98329
40393058,-6.40963,-18.11092,982.98329
40403058,-6.18603,-18.11092,982.90876
40413058,-6.33510,-18.18545,982.90876
40423058,-6.55869,-17.96186,982.98329
40433058,-6.40963,-18.11092,982.61064
40443058,-6.40963,-18.25998,982.90876
40453058,-6.63322,-17.96186,982.83423
40463058,-6.40963,-18.11092,982.83423
40473058,-6.55869,-18.18545,982.90876
40483058,-6.63322,-18.18545,982.68517
40493058,-6.48416,-18.25998,982.83423
40503058,-6.48416,-18.18545,982.90876
40513058,-6.40963,-17.88733,983.13235
40523058,-6.55869,-17.96186,982.75970
40533058,-6.33510,-18.18545,982.61064
40543058,-6.40963,-18.25998,982.83423
40553058,-6.48416,-17.73827,983.13235
40563058,-6.33510,-17.66374,983.05782
40573058,-6.55869,-18.18545,982.90876
40583058,-6.33510,-18.11092,982.83423
40593058,-6.63322,-18.03639,982.68517
40603058,-6.63322,-18.03639,983.05782
40613058,-6.55869,-18.18545,983.57954
40623058,-6.11150,-18.18545,982.98329
40633058,-6.40963,-18.11092,982.68517
40643058,-6.63322,-18.25998,982.75970
40653058,-6.33510,-18.18545,982.98329
40663058,-6.33510,-18.18545,982.53611
40673058,-6.55869,-18.03639,983.05782
40683058,-6.55869,-18.03639,983.13235
40693058,-6.70775,-17.96186,982.90876
40703058,-6.48416,-18.03639,982.83423
40713058,-6.40963,-18.25998,982.83423
40723058,-6.33510,-18.33451,982.68517
40733058,-6.33510,-18.33451,982.83423
40743058,-6.55869,-18.03639,982.75970
40753058,-6.55869,-18.25998,982.83423
40763058,-6.63322,-18.11092,982.90876
40773058,-6.48416,-17.88733,982.83423
40783058,-6.48416,-17.96186,983.20688
40793058,-6.18603,-17.88733,982.83423
40803058,-6.63322,-18.11092,982.61064
40813058,-6.40963,-18.25998,982.98329
40823058,-6.26057,-18.48357,983.13235
40833058,-6.55869,-18.33451,982.98329
40843058,-6.11150,-18.03639,982.90876
40853058,-6.48416,-18.11092,983.05782
40863058,-6.33510,-18.40904,982.83423
40873058,-6.26057,-18.11092,982.98329
40883058,-6.40963,-17.73827,982.75970
40893058,-6.48416,-18.18545,982.75970
40903058,-6.55869,-18.18545,982.90876
40913058,-6.33510,-18.11092,982.61064
40923058,-6.26057,-18.11092,983.28141
40933058,-6.55869,-18.18545,982.90876
40943058,-6.40963,-18.18545,982.98329
40953058,-6.33510,-17.96186,982.90876
40963058,-6.48416,-18.11092,982.83423
40973058,-6.48416,-18.33451,983.20688
40983058,-6.40963,-18.33451,982.53611
40993058,-6.55869,-18.18545,983.05782
41003058,-6.48416,-17.96186,982.90876
41013058,-6.26057,-17.88733,983.05782
41023058,-6.55869,-18.40904,983.05782
41033058,-6.33510,-17.96186,982.68517
41043058,-6.63322,-17.96186,982.90876
41053058,-6.40963,-18.03639,983.28141
41063058,-6.18603,-18.25998,982.90876
41073058,-6.48416,-18.18545,982.90876
41083058,-6.26057,-17.88733,982.61064
41093058,-6.48416,-18.03639,982.75970
41103058,-6.26057,-17.88733,982.83423
41113058,-6.40963,-18.11092,982.75970
41123058,-6.55869,-18.48357,983.20688
41133058,-6.40963,-18.48357,982.83423
41143058,-6.70775,-18.25998,982.98329
41153058,-6.33510,-18.33451,983.20688
41163058,-6.33510,-18.11092,982.68517
41173058,-6.40963,-17.96186,982.46158
41183058,-6.48416,-18.18545,982.83423
41193058,-6.55869,-18.40904,982.68517
41203058,-6.18603,-18.18545,983.13235
41213058,-6.48416,-18.18545,982.75970
41223058,-6.26057,-18.03639,982.83423
41233058,-6.55869,-18.18545,983.13235
41243058,-6.55869,-17.96186,982.98329
41253058,-6.48416,-18.03639,982.68517
41263058,-6.55869,-18.11092,982.98329
41273058,-6.40963,-18.25998,983.05782
41283058,-6.33510,-18.18545,982.68517
41293058,-6.40963,-17.81280,982.68517
41303058,-6.48416,-18.11092,983.13235
41313058,-6.26057,-18.03639,982.90876
41323058,-6.26057,-18.25998,982.61064
41333058,-6.55869,-18.11092,982.61064
41343058,-6.70775,-18.25998,982.75970
41353058,-6.33510,-18.03639,982.68517
41363058,-6.33510,-18.18545,982.75970
41373058,-6.63322,-18.18545,982.83423
41383058,-6.48416,-18.03639,983.13235
41393058,-6.40963,-18.11092,982.98329
41403058,-6.55869,-18.11092,982.98329
41413058,-6.33510,-17.96186,982.98329
41423058,-6.40963,-18.40904,982.98329
41433058,-6.18603,-17.88733,982.75970
41443058,-6.26057,-18.03639,983.05782
41453058,-6.33510,-17.88733,982.98329
41463058,-6.55869,-17.73827,983.05782
41473058,-6.55869,-18.25998,983.20688
41483058,-6.40963,-18.25998,983.13235
41493058,-6.26057,-18.03639,983.28141
41503058,-6.55869,-18.03639,982.75970
41513058,-6.48416,-18.03639,982.61064
41523058,-6.33510,-18.18545,982.98329
41533058,-6.40963,-18.40904,982.98329
41543058,-6.33510,-18.11092,982.83423
41553058,-6.48416,-17.73827,982.98329
41563058,-6.55869,-18.18545,983.13235
41573058,-6.55869,-17.88733,982.75970
41583058,-6.48416,-17.81280,982.98329
41593058,-6.48416,-18.11092,982.83423
41603058,-6.70775,-18.11092,982.83423
41613058,-6.40963,-18.25998,982.46158
41623058,-6.55869,-17.96186,983.20688
41633058,-6.63322,-18.03639,982.75970
41643058,-5.96244,-18.25998,983.20688
41653058,-6.48416,-17.66374,982.75970
41663058,-6.40963,-17.88733,982.75970
41673058,-6.55869,-17.96186,983.05782
41683058,-6.33510,-17.96186,982.90876
41693058,-6.63322,-17.96186,982.68517
41703058,-6.55869,-17.81280,982.98329
41713058,-6.78228,-18.11092,982.98329
41723058,-6.48416,-18.03639,982.83423
41733058,-6.63322,-18.03639,982.98329
41743058,-6.40963,-18.33451,982.90876
41753058,-6.63322,-18.11092,982.98329
41763058,-6.55869,-18.03639,982.75970
41773058,-6.55869,-18.11092,983.05782
41783058,-6.48416,-18.11092,983.05782
41793058,-6.33510,-18.48357,982.98329
41803058,-6.70775,-18.33451,982.38705
41813058,-6.33510,-17.88733,982.68517
41823058,-6.55869,-18.55810,982.90876
41833058,-6.11150,-17.96186,982.75970
41843058,-6.48416,-18.11092,982.98329
41853058,-6.48416,-18.18545,983.13235
41863058,-6.48416,-18.40904,982.68517
41873058,-6.63322,-18.03639,982.98329
41883058,-6.48416,-18.11092,983.13235
41893058,-6.70775,-18.70717,982.68517
41903058,-6.55869,-17.88733,982.68517
41913058,-6.70775,-17.81280,982.75970
41923058,-6.55869,-18.03639,983.28141
41933058,-6.40963,-18.48357,983.05782
41943058,-6.48416,-18.18545,983.05782
41953058,-6.40963,-18.03639,982.68517
41963058,-6.55869,-18.18545,982.75970
41973058,-6.40963,-18.18545,983.20688
41983058,-6.33510,-17.81280,982.83423
41993058,-6.26057,-17.73827,982.53611
42003058,-6.40963,-18.48357,982.90876
42013058,-6.03697,-18.03639,983.13235
42023058,-6.48416,-18.18545,983.05782
42033058,-6.48416,-17.88733,982.61064
42043058,-6.40963,-18.40904,982.98329
42053058,-6.63322,-18.18545,982.83423
42063058,-6.55869,-17.96186,982.46158
42073058,-6.63322,-18.18545,982.83423
42083058,-6.48416,-18.03639,983.05782
42093058,-6.40963,-18.11092,982.83423
42103058,-6.26057,-18.11092,982.83423
42113058,-6.63322,-18.33451,982.75970
42123058,-6.63322,-17.73827,982.75970
42133058,-6.78228,-18.11092,982.53611
42143058,-6.63322,-17.96186,982.83423
42153058,-6.33510,-17.96186,983.05782
42163058,-6.26057,-18.11092,982.83423
42173058,-6.63322,-17.81280,982.68517
42183058,-6.55869,-18.03639,982.83423
42193058,-6.55869,-18.18545,983.05782
42203058,-6.40963,-18.25998,982.75970
42213058,-6.40963,-17.96186,982.98329
42223058,-6.55869,-17.96186,983.05782
42233058,-6.78228,-18.25998,982.98329
42243058,-6.48416,-18.03639,982.98329
42253058,-6.63322,-18.25998,983.05782
42263058,-6.78228,-18.11092,983.05782
42273058,-6.48416,-17.96186,982.68517
42283058,-6.63322,-18.03639,982.61064
42293058,-6.70775,-18.48357,982.98329
42303058,-6.33510,-18.11092,983.05782
42313058,-6.26057,-17.88733,982.83423
42323058,-6.48416,-18.03639,982.98329
42333058,-6.55869,-18.25998,982.90876
42343058,-6.48416,-18.03639,982.75970
42353058,-6.40963,-18.18545,982.75970
42363058,-6.26057,-18.48357,982.46158
42373058,-6.48416,-18.18545,983.05782
42383058,-6.26057,-17.88733,982.75970
42393058,-6.55869,-18.40904,982.90876
42403058,-6.63322,-18.25998,983.05782
42413058,-6.48416,-18.11092,982.90876
42423058,-6.40963,-18.03639,982.90876
42433058,-6.55869,-17.96186,982.75970
42443058,-6.55869,-18.33451,982.90876
42453058,-6.26057,-18.25998,982.90876
42463058,-6.48416,-17.96186,982.61064
42473058,-6.18603,-18.11092,982.75970
42483058,-6.48416,-18.03639,983.05782
42493058,-6.70775,-18.03639,982.98329
42503058,-6.55869,-18.18545,982.83423
42513058,-6.55869,-18.11092,983.13235
42523058,-6.48416,-17.96186,982.61064
42533058,-6.33510,-18.18545,983.20688
42543058,-6.55869,-18.03639,982.90876
42553058,-6.40963,-18.03639,982.83423
42563058,-6.55869,-18.03639,983.05782
42573058,-6.55869,-17.88733,983.20688
42583058,-6.55869,-18.25998,982.98329
42593058,-6.70775,-18.25998,982.98329
42603058,-6.63322,-18.11092,983.20688
42613058,-6.40963,-18.11092,982.90876
42623058,-6.55869,-18.18545,982.61064
42633058,-6.48416,-18.48357,983.20688
42643058,-6.26057,-17.81280,982.90876
42653058,-6.48416,-18.25998,982.98329
42663058,-6.40963,-18.33451,982.68517
42673058,-6.40963,-18.03639,982.90876
42683058,-6.40963,-18.11092,982.75970
42693058,-6.40963,-17.96186,982.90876
42703058,-6.48416,-18.11092,982.75970
42713058,-6.26057,-17.81280,983.28141
42723058,-6.11150,-18.18545,982.68517
42733058,-6.33510,-17.96186,982.98329
42743058,-6.26057,-17.96186,982.83423
42753058,-6.48416,-18.18545,982.83423
42763058,-6.55869,-17.88733,982.75970
42773058,-6.55869,-18.33451,983.20688
42783058,-6.48416,-17.88733,982.68517
42793058,-6.48416,-18.11092,983.28141
42803058,-6.33510,-17.96186,982.83423
42813058,-6.48416,-18.18545,982.68517
42823058,-6.70775,-18.11092,982.83423
42833058,-6.48416,-18.11092,982.90876
42843058,-6.33510,-18.33451,983.43048
42853058,-6.26057,-18.11092,982.83423
42863058,-6.48416,-18.11092,982.68517
42873058,-6.40963,-18.25998,982.75970
42883058,-6.55869,-18.48357,982.61064
42893058,-6.40963,-18.33451,982.83423
42903058,-6.48416,-18.18545,982.90876
42913058,-6.33510,-17.96186,982.75970
42923058,-6.70775,-17.88733,983.35594
42933058,-6.26057,-18.18545,983.20688
42943058,-6.26057,-18.18545,982.83423
42953058,-6.48416,-17.96186,982.98329
42963058,-6.33510,-18.18545,983.05782
42973058,-6.55869,-18.11092,982.75970
42983058,-6.40963,-18.11092,983.13235
42993058,-6.40963,-18.11092,982.90876
43003058,-6.48416,-18.25998,982.90876
43013058,-6.11150,-18.25998,982.68517
43023058,-6.48416,-18.11092,982.75970
43033058,-6.63322,-18.33451,983.35594
43043058,-6.26057,-18.03639,983.05782
43053058,-6.55869,-18.03639,982.68517
43063058,-6.33510,-17.73827,982.68517
43073058,-6.48416,-18.18545,982.75970
43083058,-6.33510,-18.11092,982.83423
43093058,-6.33510,-18.03639,982.90876
43103058,-6.40963,-17.88733,982.83423
43113058,-6.55869,-18.33451,983.05782
43123058,-6.48416,-17.96186,982.83423
43133058,-6.18603,-17.88733,982.98329
43143058,-6.18603,-18.25998,982.83423
43153058,-6.26057,-17.96186,982.98329
43163058,-6.48416,-17.96186,983.20688
43173058,-6.40963,-17.73827,982.75970
43183058,-6.26057,-18.11092,982.68517
43193058,-6.63322,-18.11092,982.83423
43203058,-6.48416,-18.11092,982.75970
43213058,-6.63322,-17.88733,983.35594
43223058,-6.40963,-18.18545,982.61064
43233058,-6.40963,-18.11092,982.68517
43243058,-6.26057,-18.33451,982.98329
43253058,-6.40963,-18.33451,983.43048
43263058,-6.63322,-18.11092,982.75970
43273058,-6.48416,-18.03639,982.90876
43283058,-6.55869,-18.11092,982.83423
43293058,-6.70775,-18.25998,983.35594
43303058,-6.40963,-17.88733,982.75970
43313058,-6.40963,-18.03639,983.05782
43323058,-6.48416,-18.25998,982.68517
43333058,-6.48416,-17.88733,983.05782
43343058,-6.48416,-18.18545,982.75970
43353058,-6.48416,-18.11092,982.68517
43363058,-6.48416,-17.88733,982.90876
43373058,-6.55869,-18.40904,983.20688
43383058,-6.63322,-17.96186,982.98329
43393058,-6.26057,-17.81280,982.61064
43403058,-6.48416,-17.96186,982.90876
43413058,-6.48416,-18.18545,983.13235
43423058,-6.63322,-18.18545,982.83423
43433058,-6.48416,-18.11092,982.83423
43443058,-6.40963,-17.96186,982.83423
43453058,-6.48416,-18.03639,982.98329
43463058,-6.26057,-18.11092,982.83423
43473058,-6.26057,-18.18545,982.83423
43483058,-6.26057,-17.96186,982.75970
43493058,-6.48416,-18.40904,983.13235
43503058,-6.11150,-18.18545,982.68517
43513058,-6.55869,-18.03639,982.98329
43523058,-6.26057,-18.18545,982.98329
43533058,-6.40963,-18.03639,983.05782
43543058,-6.70775,-18.40904,982.75970
43553058,-6.55869,-17.96186,983.20688
43563058,-6.63322,-18.11092,983.28141
43573058,-6.70775,-18.40904,983.28141
43583058,-6.63322,-18.11092,983.05782
43593058,-6.48416,-18.25998,982.90876
43603058,-6.48416,-18.03639,983.05782
43613058,-6.33510,-17.96186,982.90876
43623058,-6.55869,-18.18545,983.50501
43633058,-6.40963,-18.25998,982.90876
43643058,-6.63322,-17.88733,982.90876
43653058,-6.40963,-18.25998,983.05782
43663058,-6.40963,-18.11092,983.28141
43673058,-6.33510,-18.03639,983.05782
43683058,-6.55869,-18.11092,983.13235
43693058,-6.48416,-17.88733,983.20688
43703058,-6.55869,-17.96186,982.98329
43713058,-6.18603,-17.81280,982.68517
43723058,-6.40963,-17.96186,982.61064
43733058,-6.48416,-17.81280,982.98329
43743058,-6.55869,-18.33451,983.13235
43753058,-6.26057,-18.25998,983.20688
43763058,-6.70775,-18.18545,982.53611
43773058,-6.55869,-18.25998,983.13235
43783058,-6.40963,-18.25998,982.98329
43793058,-6.63322,-18.11092,983.05782
43803058,-6.40963,-18.25998,982.90876
43813058,-6.48416,-18.25998,982.90876
43823058,-6.48416,-17.96186,982.83423
43833058,-6.55869,-17.96186,982.68517
43843058,-6.55869,-17.73827,983.28141
43853058,-6.40963,-18.18545,982.98329
43863058,-6.33510,-18.03639,982.68517
43873058,-6.55869,-18.33451,982.98329
43883058,-6.40963,-18.11092,982.98329
43893058,-6.11150,-18.40904,982.98329
43903058,-6.78228,-18.18545,982.98329
43913058,-6.63322,-18.11092,982.53611
43923058,-6.48416,-18.33451,982.98329
43933058,-6.40963,-18.03639,982.68517
43943058,-6.40963,-18.03639,982.90876
43953058,-6.26057,-18.11092,982.83423
43963058,-6.40963,-18.40904,982.75970
43973058,-6.40963,-18.03639,983.35594
43983058,-6.63322,-17.96186,982.90876
43993058,-6.55869,-18.25998,982.98329
44003058,-6.40963,-18.11092,982.90876
44013058,-6.33510,-18.03639,982.90876
44023058,-6.63322,-18.18545,983.13235
44033058,-6.26057,-18.03639,983.13235
44043058,-6.33510,-17.81280,982.75970
44053058,-6.55869,-18.11092,982.68517
44063058,-6.78228,-18.03639,982.90876
44073058,-6.55869,-18.25998,983.20688
44083058,-6.48416,-17.88733,982.83423
44093058,-6.40963,-18.03639,982.68517
44103058,-6.40963,-17.96186,982.68517
44113058,-6.48416,-18.18545,982.98329
44123058,-6.48416,-18.25998,982.90876
44133058,-6.11150,-18.25998,982.38705
44143058,-6.40963,-18.11092,982.61064
44153058,-6.63322,-18.18545,983.43048
44163058,-6.63322,-18.11092,982.53611
44173058,-6.55869,-17.81280,983.05782
44183058,-6.55869,-18.25998,982.90876
44193058,-6.70775,-18.25998,983.13235
44203058,-6.55869,-18.11092,982.90876
44213058,-6.48416,-18.18545,983.20688
44223058,-6.63322,-17.96186,982.90876
44233058,-6.55869,-17.96186,982.68517
44243058,-6.40963,-18.25998,982.61064
44253058,-6.26057,-18.48357,983.28141
44263058,-6.40963,-17.96186,982.75970
44273058,-6.40963,-17.96186,982.75970
44283058,-6.33510,-18.40904,982.75970
44293058,-6.33510,-17.88733,983.28141
44303058,-6.18603,-18.03639,982.98329
44313058,-6.55869,-18.18545,982.83423
44323058,-6.33510,-18.18545,983.05782
44333058,-6.33510,-18.25998,982.90876
44343058,-6.18603,-17.81280,983.05782
44353058,-6.78228,-17.88733,982.98329
44363058,-6.11150,-18.11092,982.61064
44373058,-6.33510,-17.88733,982.98329
44383058,-6.55869,-17.96186,983.05782
44393058,-6.48416,-18.33451,982.83423
44403058,-6.55869,-18.18545,982.98329
44413058,-6.70775,-18.03639,982.75970
44423058,-6.48416,-18.25998,982.75970
44433058,-6.48416,-18.03639,982.90876
44443058,-6.40963,-17.96186,982.75970
44453058,-6.63322,-17.88733,982.68517
44463058,-6.55869,-17.73827,982.98329
44473058,-6.70775,-18.25998,983.05782
44483058,-6.33510,-18.48357,982.98329
44493058,-6.48416,-18.03639,983.13235
44503058,-6.48416,-18.11092,983.05782
44513058,-6.63322,-18.11092,983.05782
44523058,-6.33510,-18.48357,982.75970
44533058,-6.48416,-17.73827,982.90876
44543058,-6.40963,-18.03639,982.68517
44553058,-6.48416,-17.88733,982.90876
44563058,-6.26057,-17.88733,982.75970
44573058,-6.40963,-17.96186,982.83423
44583058,-6.63322,-18.11092,982.83423
44593058,-6.63322,-18.11092,983.05782
44603058,-6.33510,-17.96186,982.90876
44613058,-6.55869,-17.96186,982.90876
44623058,-6.40963,-18.11092,982.53611
44633058,-6.48416,-18.11092,982.61064
44643058,-6.63322,-18.03639,982.75970
44653058,-6.55869,-18.18545,982.75970
44663058,-6.55869,-17.88733,982.83423
44673058,-6.63322,-18.18545,982.98329
44683058,-6.70775,-17.96186,983.13235
44693058,-6.70775,-18.03639,982.98329
44703058,-6.78228,-18.25998,982.90876
44713058,-6.48416,-18.18545,982.98329
44723058,-6.33510,-17.96186,983.05782
44733058,-6.70775,-18.11092,982.61064
44743058,-6.70775,-18.11092,982.83423
44753058,-6.63322,-18.25998,982.90876
44763058,-6.48416,-17.96186,982.90876
44773058,-6.63322,-17.96186,982.08893
44783058,-6.55869,-17.96186,982.75970
44793058,-6.40963,-17.96186,982.75970
44803058,-6.33510,-17.73827,982.83423
44813058,-6.55869,-18.18545,982.98329
44823058,-6.63322,-18.11092,982.68517
44833058,-6.85681,-18.25998,982.90876
44843058,-6.63322,-18.33451,982.53611
44853058,-6.48416,-17.88733,983.05782
44863058,-6.48416,-17.88733,982.83423
44873058,-6.63322,-18.11092,982.83423
44883058,-6.48416,-18.11092,982.75970
44893058,-6.26057,-17.96186,982.98329
44903058,-6.33510,-17.96186,982.75970
44913058,-6.40963,-17.88733,983.28141
44923058,-6.48416,-18.03639,983.13235
44933058,-6.63322,-17.96186,982.75970
44943058,-6.33510,-18.18545,983.20688
44953058,-6.40963,-17.88733,982.75970
44963058,-6.63322,-18.03639,982.98329
44973058,-6.78228,-18.18545,983.13235
44983058,-6.40963,-17.96186,982.75970
44993058,-6.78228,-18.25998,983.05782
45003058,-6.70775,-18.18545,982.68517
45013058,-6.33510,-17.96186,983.13235
45023058,-6.40963,-18.18545,982.68517
45033058,-6.55869,-18.25998,982.83423
45043058,-6.55869,-17.96186,982.83423
45053058,-6.26057,-17.88733,982.61064
45063058,-6.40963,-18.40904,982.98329
45073058,-6.40963,-18.11092,982.98329
45083058,-6.33510,-18.40904,982.75970
45093058,-6.33510,-18.03639,982.90876
45103058,-6.63322,-18.11092,983.20688
45113058,-6.40963,-17.96186,982.83423
45123058,-6.33510,-18.33451,982.90876
45133058,-6.48416,-18.03639,982.90876
45143058,-6.63322,-18.11092,983.28141
45153058,-6.26057,-18.11092,983.05782
45163058,-6.70775,-17.88733,983.20688
45173058,-6.55869,-17.96186,982.98329
45183058,-6.55869,-18.11092,983.20688
45193058,-6.26057,-18.25998,982.75970
45203058,-6.63322,-18.03639,982.61064
45213058,-6.40963,-18.18545,982.83423
45223058,-6.63322,-18.11092,982.68517
45233058,-6.70775,-17.96186,982.75970
45243058,-6.55869,-18.11092,982.98329
45253058,-6.55869,-17.88733,982.75970
45263058,-6.33510,-17.96186,982.83423
45273058,-6.11150,-18.18545,982.98329
45283058,-6.40963,-18.25998,982.90876
45293058,-6.40963,-18.11092,983.05782
45303058,-6.40963,-17.96186,982.68517
45313058,-6.78228,-18.03639,982.68517
45323058,-6.55869,-18.25998,983.05782
45333058,-6.26057,-18.03639,982.90876
45343058,-6.85681,-17.96186,982.46158
45353058,-6.63322,-18.11092,982.83423
45363058,-6.48416,-17.96186,983.20688
45373058,-6.40963,-18.11092,983.28141
45383058,-6.63322,-17.81280,982.75970
45393058,-6.40963,-17.88733,983.13235
45403058,-6.33510,-17.88733,982.75970
45413058,-6.55869,-18.11092,982.83423
45423058,-6.63322,-18.11092,983.05782
45433058,-6.63322,-18.11092,982.75970
45443058,-6.40963,-17.96186,983.13235
45453058,-6.55869,-18.03639,982.75970
45463058,-6.18603,-18.03639,982.61064
45473058,-6.40963,-18.55810,982.68517
45483058,-6.70775,-18.11092,982.75970
45493058,-6.40963,-18.03639,982.90876
45503058,-6.63322,-18.11092,982.75970
45513058,-6.26057,-18.33451,982.90876
45523058,-6.33510,-18.03639,982.90876
45533058,-6.63322,-18.18545,982.83423
45543058,-6.55869,-18.18545,982.90876
45553058,-6.40963,-18.03639,982.53611
45563058,-6.48416,-17.88733,982.61064
45573058,-6.33510,-17.88733,982.83423
45583058,-6.48416,-18.03639,982.68517
45593058,-6.55869,-18.03639,982.75970
45603058,-6.26057,-18.18545,982.68517
45613058,-6.48416,-17.88733,983.20688
45623058,-6.33510,-18.03639,982.83423
45633058,-6.48416,-18.11092,982.68517
45643058,-6.70775,-18.25998,982.75970
45653058,-6.40963,-17.81280,982.75970
45663058,-6.55869,-18.25998,982.68517
45673058,-6.33510,-18.11092,982.90876
45683058,-6.63322,-17.96186,982.75970
45693058,-6.55869,-17.88733,982.68517
45703058,-6.63322,-18.18545,982.83423
45713058,-6.48416,-18.33451,982.83423
45723058,-6.70775,-18.18545,983.13235
45733058,-6.33510,-18.03639,982.68517
45743058,-6.26057,-17.96186,982.90876
45753058,-6.40963,-18.18545,983.13235
45763058,-6.26057,-18.18545,983.20688
45773058,-6.33510,-17.96186,983.28141
45783058,-6.55869,-17.73827,982.98329
45793058,-6.40963,-18.11092,983.05782
